,CustomerID,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer,Age
10084,22409,Bachelors ,Clerical,F,S,1,0,0,0,11336,37,0,<25
10085,22410,Bachelors ,Clerical,F,S,0,0,0,0,36542,41,1,<25
10086,22412,Bachelors ,Clerical,M,M,0,0,0,0,32278,58,0,<25
10087,22413,Partial College,Manual,F,M,1,0,0,1,20033,38,0,>=55
10088,22414,Partial College,Manual,M,S,0,1,0,2,28025,61,0,>=55
10089,22415,Bachelors ,Clerical,F,S,0,0,0,1,48506,43,0,>=55
10090,22417,Partial College,Manual,M,M,1,0,1,1,30757,79,1,"25,45"
10091,22418,Graduate Degree,Clerical,M,M,1,0,0,4,81942,83,1,"25,45"
10092,22419,High School,Manual,M,S,0,1,1,1,18873,68,1,"25,45"
10093,22420,High School,Manual,M,S,0,1,1,1,12161,63,0,"25,45"
10094,22421,Partial College,Manual,F,S,0,1,0,2,18405,39,1,"25,45"
10095,22422,Graduate Degree,Clerical,F,M,0,0,0,3,67028,51,0,"25,45"
10096,22423,Partial College,Manual,M,S,0,1,0,2,21572,57,0,"25,45"
10097,22424,Partial College,Manual,M,S,1,1,0,2,15497,57,0,"25,45"
10098,22425,Partial College,Manual,M,S,0,1,0,2,23115,59,0,"25,45"
10099,22426,Graduate Degree,Clerical,F,M,1,0,0,3,75146,53,0,"25,45"
10100,22427,Bachelors ,Clerical,M,S,0,0,0,3,59944,65,1,"25,45"
10101,22428,Bachelors ,Clerical,F,S,0,0,0,3,50707,41,1,"25,45"
10102,22429,Bachelors ,Clerical,M,M,1,0,0,3,52152,72,1,"25,45"
10103,22430,Graduate Degree,Clerical,M,S,0,0,0,3,70640,68,1,"25,45"
10104,22431,High School,Manual,F,S,0,1,1,1,19119,43,0,"25,45"
10105,22432,High School,Manual,F,S,1,0,2,2,35627,51,1,"25,45"
10106,22433,Partial College,Manual,M,S,0,1,0,0,27822,62,0,"25,45"
10107,22434,Partial College,Manual,M,S,0,1,0,0,17010,60,0,"25,45"
10108,22435,High School,Manual,M,S,1,0,2,2,21885,79,1,"25,45"
10109,22436,Bachelors ,Clerical,M,S,1,0,0,0,64374,69,0,"25,45"
10110,22437,Graduate Degree,Clerical,F,S,0,0,0,0,74392,46,0,"25,45"
10111,22438,Partial College,Manual,M,S,0,1,0,0,18607,58,0,"25,45"
10112,22439,Bachelors ,Clerical,F,M,1,0,0,0,65300,49,0,"25,45"
10113,22440,Bachelors ,Clerical,F,S,0,0,0,0,45444,45,0,"25,45"
10114,22441,Bachelors ,Clerical,F,S,1,0,0,1,47701,43,0,"25,45"
10115,22442,Bachelors ,Clerical,F,S,1,0,0,1,53619,46,1,"25,45"
10116,22443,Bachelors ,Clerical,M,S,0,0,0,1,67609,67,1,"25,45"
10117,22444,Graduate Degree,Clerical,M,S,0,0,0,0,76742,68,0,"25,45"
10118,22445,Graduate Degree,Clerical,F,S,0,0,0,0,66450,47,1,"25,45"
10119,22446,Graduate Degree,Clerical,M,S,0,0,0,0,87371,72,1,"25,45"
10120,22447,Graduate Degree,Clerical,F,M,1,0,0,0,52810,58,0,"25,45"
10121,22448,Graduate Degree,Clerical,F,S,1,0,0,0,51526,42,1,"25,45"
10122,22449,Graduate Degree,Clerical,F,M,1,0,0,0,48628,48,0,"25,45"
10123,22450,Graduate Degree,Skilled Manual,F,M,1,0,0,0,58571,55,0,"25,45"
10124,22451,Graduate Degree,Skilled Manual,F,S,0,0,0,0,54338,43,0,"25,45"
10125,22452,Graduate Degree,Skilled Manual,F,S,1,0,0,0,55547,45,1,"25,45"
10126,22453,Bachelors ,Clerical,M,M,1,2,0,3,37461,45,0,>=55
10127,22454,Partial College,Manual,F,M,0,2,0,3,27310,38,0,"45,55"
10128,22456,Partial College,Manual,F,S,0,1,0,2,17210,36,0,"45,55"
10129,22457,High School,Manual,F,M,0,1,2,2,20066,60,0,"25,45"
10130,22459,Partial College,Manual,M,M,1,0,1,1,22995,80,0,"25,45"
10131,22460,Partial College,Manual,M,S,1,0,1,1,23624,72,0,"25,45"
10132,22461,Partial College,Manual,M,S,1,1,1,1,21637,74,1,"25,45"
10133,22462,Partial College,Manual,F,S,0,1,1,1,26057,44,0,"25,45"
10134,22464,Graduate Degree,Clerical,M,M,1,0,0,0,63653,81,0,"25,45"
10135,22465,Graduate Degree,Clerical,M,S,1,0,0,0,61683,70,0,"25,45"
10136,22466,Partial College,Manual,M,S,0,1,1,1,23271,64,1,"25,45"
10137,22467,Partial College,Manual,M,S,1,1,1,1,19559,69,1,"25,45"
10138,22469,Partial College,Manual,F,M,1,1,1,1,25993,55,0,"25,45"
10139,22470,Bachelors ,Clerical,F,M,1,0,1,1,49866,59,0,"25,45"
10140,22471,Bachelors ,Clerical,M,S,1,0,1,1,55802,76,0,"25,45"
10141,22472,Bachelors ,Clerical,F,S,0,0,1,1,40628,52,1,"25,45"
10142,22474,Partial High School,Manual,F,S,1,2,4,5,23900,68,1,"25,45"
10143,22475,Partial High School,Manual,F,S,1,2,4,5,18992,65,1,"25,45"
10144,22476,High School,Manual,M,S,0,0,2,2,21467,81,0,"25,45"
10145,22477,High School,Manual,M,S,1,0,2,2,21377,78,1,"25,45"
10146,22478,Bachelors ,Clerical,F,S,1,1,1,1,49648,48,0,"25,45"
10147,22479,Bachelors ,Skilled Manual,F,M,1,1,1,1,55754,63,0,"25,45"
10148,22481,Bachelors ,Skilled Manual,M,M,1,1,1,1,79931,96,1,"25,45"
10149,22482,Partial High School,Manual,F,S,1,2,3,4,11758,53,1,"25,45"
10150,22483,Partial High School,Manual,M,S,1,2,3,4,15399,83,0,"25,45"
10151,22484,High School,Manual,F,S,1,0,2,2,17131,47,0,"25,45"
10152,22485,High School,Manual,M,S,1,1,2,2,21504,86,1,"25,45"
10153,22486,High School,Manual,M,S,1,1,2,2,17623,78,0,"25,45"
10154,22487,High School,Manual,M,S,1,1,2,2,20225,81,1,"25,45"
10155,22489,Bachelors ,Skilled Manual,M,M,1,2,1,1,75460,88,0,"25,45"
10156,22490,Partial High School,Manual,F,S,0,1,2,5,15668,54,0,"25,45"
10157,22492,High School,Manual,M,S,0,0,3,3,32453,91,1,"25,45"
10158,22493,High School,Manual,M,S,1,0,3,3,43348,103,1,"25,45"
10159,22494,High School,Manual,M,S,0,0,3,3,16217,83,1,"25,45"
10160,22495,High School,Manual,M,S,1,1,3,3,15843,91,1,"25,45"
10161,22496,Bachelors ,Skilled Manual,F,M,1,2,1,1,53945,54,0,"25,45"
10162,22497,Partial High School,Manual,M,S,1,2,2,3,27690,85,0,"25,45"
10163,22498,High School,Manual,M,S,0,2,3,3,16851,90,1,"25,45"
10164,22499,High School,Manual,F,M,0,2,0,4,20598,37,0,>=55
10165,22500,Bachelors ,Professional,M,S,0,0,0,0,71424,72,1,"25,45"
10166,22501,Bachelors ,Professional,M,S,1,0,0,0,71822,72,1,"25,45"
10167,22503,Bachelors ,Professional,F,M,1,0,0,0,51208,53,0,"25,45"
10168,22505,Partial College,Clerical,F,M,0,1,0,1,12603,40,0,"25,45"
10169,22506,Partial College,Clerical,F,S,1,1,2,2,36519,54,1,"25,45"
10170,22507,Partial College,Clerical,M,S,0,1,2,2,53908,93,1,"25,45"
10171,22508,Bachelors ,Skilled Manual,M,M,1,0,0,1,48052,70,0,"25,45"
10172,22509,Bachelors ,Skilled Manual,F,M,1,0,0,1,54369,46,0,"25,45"
10173,22510,Bachelors ,Skilled Manual,F,M,1,0,0,1,57611,49,0,"25,45"
10174,22511,Partial College,Clerical,F,S,1,2,2,2,57697,58,1,"25,45"
10175,22512,Partial College,Clerical,F,S,1,2,2,2,45904,57,0,"25,45"
10176,22513,Partial College,Clerical,M,S,1,2,2,2,45756,88,1,"25,45"
10177,22514,High School,Manual,M,S,1,1,0,0,38138,63,0,<25
10178,22515,High School,Manual,F,S,1,2,4,4,20302,66,1,<25
10179,22516,Partial College,Clerical,F,S,0,1,3,3,54486,67,1,<25
10180,22517,Partial College,Clerical,M,S,1,1,3,3,63437,100,1,<25
10181,22518,Partial College,Clerical,F,S,0,2,3,3,68012,62,1,<25
10182,22519,Bachelors ,Skilled Manual,M,M,1,0,0,1,76317,79,1,"25,45"
10183,22520,Bachelors ,Skilled Manual,M,M,1,0,0,1,52950,70,1,"25,45"
10184,22521,Partial College,Clerical,F,S,1,1,0,1,44501,44,0,"25,45"
10185,22522,Partial College,Clerical,M,S,0,1,0,1,71538,72,1,"25,45"
10186,22523,Bachelors ,Skilled Manual,M,M,1,1,0,1,57409,79,1,"25,45"
10187,22524,Bachelors ,Skilled Manual,F,M,1,1,0,1,46460,48,0,"25,45"
10188,22526,Partial College,Clerical,M,S,1,3,4,4,71480,112,1,<25
10189,22527,High School,Manual,F,S,0,1,0,0,13577,38,0,<25
10190,22528,High School,Manual,F,S,1,1,0,0,22793,35,1,<25
10191,22529,Partial High School,Manual,M,S,0,2,0,0,12450,63,0,<25
10192,22530,High School,Manual,F,S,0,1,0,0,19338,38,0,<25
10193,22531,High School,Manual,F,S,1,1,0,0,16291,39,0,<25
10194,22532,Partial College,Clerical,M,S,0,1,0,0,55543,69,0,<25
10195,22533,Partial High School,Manual,M,M,0,2,0,0,12250,59,0,<25
10196,22534,Partial College,Clerical,F,S,1,1,0,0,46678,48,0,<25
10197,22536,Bachelors ,Skilled Manual,F,M,1,0,1,1,47206,51,0,<25
10198,22537,Partial High School,Manual,M,S,0,2,0,0,16556,62,0,<25
10199,22538,Partial High School,Manual,F,S,1,2,0,0,22574,41,0,"25,45"
10200,22539,Partial High School,Manual,M,S,0,2,0,0,23739,54,1,"25,45"
10201,22540,Partial High School,Manual,F,S,0,2,0,0,12272,42,0,"25,45"
10202,22541,Partial College,Clerical,F,S,0,1,0,0,41106,43,0,"25,45"
10203,22542,Partial College,Clerical,F,S,1,1,0,0,54787,56,0,<25
10204,22543,Graduate Degree,Skilled Manual,M,S,1,0,0,0,72766,76,1,"25,45"
10205,22544,Graduate Degree,Skilled Manual,F,M,1,0,0,1,57694,50,0,"25,45"
10206,22545,Graduate Degree,Skilled Manual,F,M,1,0,0,1,65466,52,0,"25,45"
10207,22546,High School,Skilled Manual,M,M,1,3,4,4,47897,120,0,"25,45"
10208,22547,Graduate Degree,Skilled Manual,M,S,1,0,0,1,97473,74,0,"25,45"
10209,22549,Graduate Degree,Skilled Manual,F,M,1,0,0,1,92551,51,0,"25,45"
10210,22550,Bachelors ,Manual,M,M,1,0,0,1,32928,70,0,"25,45"
10211,22552,Graduate Degree,Clerical,F,S,0,0,0,1,33097,40,1,"25,45"
10212,22553,Graduate Degree,Clerical,F,M,0,0,0,1,73050,45,0,>=55
10213,22554,Bachelors ,Manual,M,M,0,0,0,1,30196,69,0,"25,45"
10214,22555,Bachelors ,Manual,M,M,1,0,0,1,31053,63,0,"25,45"
10215,22556,Bachelors ,Manual,M,S,1,0,0,1,25998,60,1,"25,45"
10216,22557,Partial College,Manual,M,S,0,0,0,1,25749,59,0,"25,45"
10217,22558,Partial College,Manual,M,M,1,0,0,1,23144,63,0,"25,45"
10218,22559,Partial College,Manual,F,S,1,0,0,1,21121,40,0,"25,45"
10219,22561,Partial College,Manual,F,S,0,0,0,1,19883,39,0,"25,45"
10220,22562,Partial College,Manual,F,S,1,0,0,2,21047,40,0,"25,45"
10221,22563,Partial College,Manual,M,S,0,0,0,2,22163,62,0,"25,45"
10222,22564,Bachelors ,Clerical,F,M,1,0,0,1,43046,49,0,"25,45"
10223,22565,Bachelors ,Clerical,F,S,0,0,0,1,13871,43,0,"25,45"
10224,22566,Partial College,Manual,M,S,1,1,0,2,39521,67,0,"25,45"
10225,22567,Graduate Degree,Clerical,M,M,1,0,0,1,40743,55,0,>=55
10226,22568,Graduate Degree,Clerical,F,S,1,0,0,1,44499,39,0,>=55
10227,22569,Graduate Degree,Clerical,M,M,1,0,0,1,76033,68,0,>=55
10228,22570,Bachelors ,Clerical,M,S,1,0,0,1,59469,62,0,>=55
10229,22571,Partial College,Manual,M,M,1,1,0,0,31026,69,0,<25
10230,22572,Partial College,Manual,F,M,1,1,0,0,15577,33,0,<25
10231,22573,Partial College,Manual,M,S,0,1,0,0,29058,56,1,<25
10232,22574,Partial College,Manual,M,M,0,1,0,0,22197,59,0,<25
10233,22575,Bachelors ,Clerical,M,S,0,0,0,0,29955,60,0,<25
10234,22576,Bachelors ,Clerical,M,S,0,0,0,0,25985,59,1,<25
10235,22578,High School,Manual,M,S,0,2,0,0,15666,53,0,<25
10236,22579,High School,Manual,F,S,0,0,1,1,22108,46,1,<25
10237,22580,High School,Manual,F,S,0,0,1,1,19246,44,0,<25
10238,22581,Bachelors ,Clerical,F,M,0,0,0,0,23639,40,0,<25
10239,22582,Bachelors ,Clerical,F,S,0,0,0,0,33904,43,1,<25
10240,22583,Partial College,Manual,M,S,1,0,0,0,25334,60,0,<25
10241,22584,Partial College,Manual,F,S,1,0,1,1,24225,50,0,"25,45"
10242,22585,Graduate Degree,Clerical,M,S,0,0,0,4,81075,75,1,"25,45"
10243,22586,Graduate Degree,Clerical,M,M,0,0,0,3,69498,72,0,"25,45"
10244,22588,Partial College,Manual,F,S,1,0,1,1,17156,53,1,"25,45"
10245,22589,Partial College,Manual,F,S,1,0,1,1,25457,45,1,"25,45"
10246,22591,Graduate Degree,Clerical,M,S,0,0,0,1,72417,75,0,"25,45"
10247,22592,Graduate Degree,Clerical,F,S,1,0,0,3,67953,48,0,"25,45"
10248,22593,Bachelors ,Clerical,M,S,0,0,0,3,68425,70,1,"25,45"
10249,22594,Bachelors ,Clerical,F,M,0,0,0,3,53912,54,0,"25,45"
10250,22596,Bachelors ,Clerical,M,M,1,0,0,0,65804,77,0,"25,45"
10251,22597,Bachelors ,Clerical,F,M,1,0,0,0,53536,51,0,"25,45"
10252,22598,Bachelors ,Clerical,M,S,0,0,0,0,58252,67,0,"25,45"
10253,22599,Graduate Degree,Clerical,M,M,0,0,0,3,71991,72,0,"25,45"
10254,22600,Bachelors ,Clerical,M,S,1,0,0,1,47927,60,0,"25,45"
10255,22601,Bachelors ,Clerical,F,M,0,0,0,1,46236,52,0,"25,45"
10256,22602,High School,Manual,F,S,1,0,2,2,16575,52,1,"25,45"
10257,22604,Partial College,Manual,M,S,1,1,0,0,15694,60,0,"25,45"
10258,22605,Partial College,Manual,M,S,0,1,0,0,28920,59,0,"25,45"
10259,22606,Partial College,Manual,M,S,1,1,0,0,24490,56,0,"25,45"
10260,22607,Partial College,Manual,F,S,0,1,0,0,28147,38,0,"25,45"
10261,22608,High School,Manual,M,S,1,0,2,2,25163,82,1,"25,45"
10262,22609,Bachelors ,Clerical,M,M,1,0,0,0,75096,84,0,"25,45"
10263,22610,Bachelors ,Clerical,M,M,1,0,0,0,50236,74,0,"25,45"
10264,22611,Graduate Degree,Clerical,M,M,1,0,0,0,65039,77,0,"25,45"
10265,22612,Partial College,Manual,M,S,0,1,0,0,30391,60,1,"25,45"
10266,22614,Bachelors ,Clerical,M,S,1,0,0,0,70290,69,0,"25,45"
10267,22615,Bachelors ,Clerical,F,S,0,0,0,0,55978,48,1,"25,45"
10268,22617,Graduate Degree,Clerical,M,M,1,0,0,0,77789,80,0,"25,45"
10269,22618,Graduate Degree,Clerical,F,M,1,0,0,0,65602,51,0,"25,45"
10270,22619,Graduate Degree,Skilled Manual,F,S,0,0,0,0,55916,44,1,"25,45"
10271,22620,Graduate Degree,Skilled Manual,F,S,0,0,0,0,60183,49,1,"25,45"
10272,22621,Graduate Degree,Skilled Manual,M,M,1,0,0,0,66042,75,0,"25,45"
10273,22622,Partial College,Manual,M,M,0,2,0,3,19145,64,0,"45,55"
10274,22623,Partial College,Manual,M,S,0,2,0,3,29249,61,0,"45,55"
10275,22624,High School,Manual,F,M,0,2,0,3,17200,41,0,"45,55"
10276,22625,High School,Manual,F,S,1,0,3,3,21258,60,0,"25,45"
10277,22626,High School,Manual,M,S,1,0,3,3,21102,94,0,"25,45"
10278,22627,Partial College,Manual,F,S,0,0,1,1,15065,46,0,"25,45"
10279,22628,Partial College,Manual,M,M,1,1,1,1,17365,75,0,"25,45"
10280,22629,Graduate Degree,Clerical,M,M,1,0,0,1,76072,55,0,>=55
10281,22630,Bachelors ,Clerical,M,M,1,0,0,1,67286,77,0,"25,45"
10282,22631,Bachelors ,Clerical,M,S,0,0,0,1,70803,74,0,"25,45"
10283,22632,Graduate Degree,Clerical,F,M,1,0,0,0,61161,48,0,"25,45"
10284,22633,Graduate Degree,Clerical,F,S,1,0,0,0,61310,45,1,"25,45"
10285,22634,Graduate Degree,Clerical,F,S,1,0,0,0,57266,50,1,"25,45"
10286,22635,Graduate Degree,Clerical,F,S,0,0,0,0,67244,49,0,"25,45"
10287,22636,Bachelors ,Clerical,F,S,0,0,0,0,44207,45,0,"25,45"
10288,22637,Bachelors ,Clerical,F,M,1,0,0,0,45158,48,0,"25,45"
10289,22638,Partial High School,Manual,F,S,1,1,3,3,18944,56,0,"25,45"
10290,22640,Partial College,Manual,M,M,1,1,1,1,20563,79,0,"25,45"
10291,22641,Partial College,Manual,F,S,1,1,1,1,36068,51,0,"25,45"
10292,22642,Partial College,Manual,M,S,0,1,1,1,26399,69,1,"25,45"
10293,22643,High School,Manual,F,S,1,1,1,1,18179,45,0,"25,45"
10294,22644,Bachelors ,Clerical,M,S,1,0,1,1,51662,84,0,"25,45"
10295,22645,Bachelors ,Clerical,F,S,0,1,1,1,36973,50,0,"25,45"
10296,22646,High School,Manual,F,S,0,1,1,1,35028,47,1,"25,45"
10297,22647,Bachelors ,Clerical,F,S,0,0,0,0,60463,47,0,"25,45"
10298,22648,Bachelors ,Clerical,F,S,0,0,0,0,63536,48,0,"25,45"
10299,22649,Bachelors ,Clerical,M,S,0,1,1,1,54613,77,0,"25,45"
10300,22650,Bachelors ,Clerical,F,S,0,1,1,1,51227,56,0,"25,45"
10301,22651,Bachelors ,Clerical,M,S,0,1,1,1,79400,84,0,"25,45"
10302,22655,High School,Manual,M,S,1,1,2,2,11110,76,1,"25,45"
10303,22656,Partial High School,Manual,M,S,1,1,2,5,22627,79,1,"25,45"
10304,22657,Partial High School,Manual,M,S,1,1,2,3,20849,78,1,"25,45"
10305,22658,High School,Manual,M,S,1,2,2,2,27849,87,1,"25,45"
10306,22659,High School,Manual,F,S,1,2,2,2,15271,50,1,"25,45"
10307,22660,High School,Manual,F,S,0,2,2,2,11591,46,0,"25,45"
10308,22661,Bachelors ,Skilled Manual,F,M,1,2,1,1,45586,56,0,"25,45"
10309,22662,Bachelors ,Skilled Manual,M,M,1,2,1,1,65629,88,1,"25,45"
10310,22663,Partial College,Manual,M,S,1,0,2,2,35260,91,1,"25,45"
10311,22664,Bachelors ,Professional,F,M,0,0,0,0,66168,52,0,"25,45"
10312,22665,Bachelors ,Professional,M,S,0,0,0,0,75757,68,1,"25,45"
10313,22668,Bachelors ,Professional,F,M,0,0,0,0,64223,51,0,"25,45"
10314,22669,Bachelors ,Professional,F,S,1,0,0,0,56677,47,0,"25,45"
10315,22670,Graduate Degree,Skilled Manual,F,M,1,0,0,0,104299,57,0,"25,45"
10316,22671,Partial College,Manual,M,S,1,0,2,2,61995,93,1,"25,45"
10317,22672,Partial College,Clerical,F,S,1,0,2,2,46888,60,1,"25,45"
10318,22673,Partial College,Clerical,M,S,1,0,2,2,63542,92,1,"25,45"
10319,22674,Partial College,Clerical,M,S,1,0,2,2,43064,87,1,"25,45"
10320,22675,Partial College,Clerical,F,S,1,1,2,2,57509,59,0,"25,45"
10321,22676,Partial College,Clerical,F,S,1,1,2,2,45167,57,0,"25,45"
10322,22677,Partial College,Clerical,M,S,1,2,2,2,52658,94,1,"25,45"
10323,22678,Bachelors ,Skilled Manual,F,M,1,0,0,1,58419,54,0,"25,45"
10324,22679,Bachelors ,Skilled Manual,M,M,1,0,0,1,57050,70,0,"25,45"
10325,22682,Partial College,Clerical,M,S,0,2,2,2,66284,96,1,"25,45"
10326,22683,Partial College,Clerical,M,S,1,0,3,3,52661,98,1,"25,45"
10327,22685,Partial College,Clerical,F,S,1,1,3,3,45951,56,0,<25
10328,22686,Partial College,Clerical,M,S,1,2,3,3,59440,98,0,<25
10329,22687,Bachelors ,Skilled Manual,M,M,1,0,0,1,64498,77,1,"25,45"
10330,22688,Partial College,Clerical,M,S,0,1,0,1,48063,66,0,"25,45"
10331,22689,Partial College,Clerical,M,S,0,1,0,1,51852,71,1,"25,45"
10332,22690,Bachelors ,Skilled Manual,M,M,1,1,0,1,84303,75,0,"25,45"
10333,22691,Bachelors ,Skilled Manual,M,M,1,1,0,1,51344,77,0,"25,45"
10334,22692,Bachelors ,Skilled Manual,F,M,1,1,0,1,55746,48,0,"25,45"
10335,22693,Bachelors ,Skilled Manual,M,M,1,1,0,1,64972,75,0,"25,45"
10336,22694,Partial College,Clerical,F,S,1,2,3,3,47392,60,1,<25
10337,22695,Partial College,Clerical,M,S,1,3,4,4,48945,109,1,<25
10338,22696,High School,Manual,F,S,1,1,0,0,27594,42,0,<25
10339,22697,High School,Manual,M,S,0,1,0,0,26849,57,0,<25
10340,22698,Partial High School,Manual,M,M,0,2,0,0,23291,64,0,<25
10341,22699,Partial High School,Manual,M,M,1,2,0,0,13775,60,0,<25
10342,22700,Partial High School,Manual,F,M,0,2,0,0,11289,42,0,<25
10343,22701,High School,Manual,F,S,0,1,0,0,22646,38,0,<25
10344,22702,High School,Manual,F,S,0,1,0,0,19500,39,0,<25
10345,22703,High School,Manual,M,S,0,1,0,0,14960,55,0,<25
10346,22704,High School,Manual,F,S,0,1,0,0,21364,39,0,<25
10347,22705,Partial High School,Manual,F,S,0,1,0,0,15213,35,1,<25
10348,22706,Partial College,Clerical,F,S,1,1,0,0,39093,44,0,<25
10349,22708,Partial High School,Manual,F,S,1,2,0,0,10680,42,1,<25
10350,22709,Partial High School,Manual,F,S,0,2,0,0,17689,39,0,<25
10351,22710,Partial High School,Manual,F,M,0,2,0,0,11362,34,0,<25
10352,22711,Partial College,Clerical,M,S,0,1,0,0,54958,68,0,"25,45"
10353,22713,Partial College,Professional,M,S,0,2,0,3,102634,71,0,"25,45"
10354,22714,Partial College,Professional,F,M,1,3,4,4,102870,92,0,"25,45"
10355,22715,Partial College,Professional,M,M,1,3,4,4,132251,146,1,"25,45"
10356,22716,Bachelors ,Management,M,S,1,4,1,3,127103,94,1,"25,45"
10357,22717,Partial College,Professional,F,M,1,4,1,4,95451,64,0,"25,45"
10358,22719,Bachelors ,Management,M,S,1,4,2,3,165201,112,1,"25,45"
10359,22720,Graduate Degree,Management,M,M,1,4,1,1,186271,105,0,"25,45"
10360,22721,High School,Skilled Manual,F,M,1,2,3,4,54274,73,1,"25,45"
10361,22722,Bachelors ,Professional,F,S,0,1,0,1,85451,54,0,"25,45"
10362,22723,Graduate Degree,Management,M,M,1,2,0,3,123261,76,0,>=55
10363,22724,Bachelors ,Management,M,M,1,2,0,5,92595,70,0,>=55
10364,22725,Graduate Degree,Management,M,M,1,2,0,3,100023,76,0,>=55
10365,22726,Graduate Degree,Management,F,M,1,2,0,3,96106,52,0,>=55
10366,22727,Graduate Degree,Management,F,M,1,2,0,3,91210,49,0,>=55
10367,22728,Bachelors ,Management,F,M,1,2,0,5,90573,47,0,>=55
10368,22729,Bachelors ,Management,M,M,1,2,0,5,104820,79,0,>=55
10369,22730,Bachelors ,Management,M,M,1,2,0,5,103861,79,0,>=55
10370,22731,Bachelors ,Management,M,M,1,2,0,5,95252,78,0,>=55
10371,22732,Bachelors ,Management,M,M,1,2,0,5,130719,82,0,>=55
10372,22733,Bachelors ,Management,F,M,0,2,0,5,109766,49,0,>=55
10373,22734,Partial High School,Clerical,F,S,0,2,0,5,28411,43,0,"45,55"
10374,22735,High School,Professional,F,M,1,2,0,4,61997,50,0,"45,55"
10375,22736,High School,Professional,F,M,0,2,0,4,35334,42,0,"45,55"
10376,22738,Bachelors ,Management,F,M,1,2,0,4,87047,50,0,"45,55"
10377,22739,Bachelors ,Management,F,M,1,2,0,4,90912,49,0,"45,55"
10378,22740,High School,Professional,F,S,0,2,0,4,43799,46,0,"45,55"
10379,22741,High School,Professional,M,M,1,2,0,4,37066,63,0,"45,55"
10380,22742,High School,Professional,M,S,0,2,0,4,55801,65,0,"45,55"
10381,22743,High School,Professional,F,M,1,2,0,5,48541,47,0,"45,55"
10382,22744,High School,Professional,M,S,0,3,0,5,56052,66,1,"45,55"
10383,22745,High School,Professional,F,M,1,3,0,5,42385,48,0,"45,55"
10384,22746,Bachelors ,Management,F,M,1,2,0,5,76950,56,0,"45,55"
10385,22747,Bachelors ,Management,F,M,1,2,0,5,87525,49,0,"45,55"
10386,22748,Bachelors ,Management,M,S,1,3,0,5,105963,77,0,"45,55"
10387,22749,Bachelors ,Management,F,M,1,4,0,5,86703,48,0,"45,55"
10388,22750,Bachelors ,Management,M,M,1,4,0,5,115308,78,0,"45,55"
10389,22751,Bachelors ,Management,M,M,0,2,0,4,115609,79,0,"45,55"
10390,22752,Bachelors ,Management,M,M,0,2,0,4,99901,75,0,"45,55"
10391,22753,Partial College,Professional,F,S,0,1,1,2,88811,54,1,"45,55"
10392,22754,Partial College,Professional,M,M,1,1,1,2,109811,91,0,"45,55"
10393,22755,Partial College,Professional,M,M,1,1,1,2,105759,91,0,"45,55"
10394,22756,Partial College,Professional,M,M,1,1,1,2,103282,94,0,"45,55"
10395,22757,Partial College,Professional,F,M,1,1,1,2,71560,58,0,"45,55"
10396,22758,Partial College,Professional,F,S,0,1,1,2,86535,60,0,"45,55"
10397,22759,Partial College,Professional,F,M,1,1,1,2,81238,60,0,"45,55"
10398,22760,Partial College,Professional,M,M,0,1,1,2,100476,95,0,"45,55"
10399,22761,Partial College,Professional,M,S,1,1,1,2,93777,86,0,"45,55"
10400,22762,Partial College,Professional,F,M,1,1,1,2,81952,64,0,"45,55"
10401,22763,Partial College,Professional,F,S,1,1,1,2,77006,54,0,"45,55"
10402,22764,Partial College,Professional,M,M,1,2,1,2,100983,95,0,"45,55"
10403,22765,Partial College,Professional,M,M,1,2,1,2,85683,91,0,"45,55"
10404,22766,Partial College,Professional,F,M,1,2,1,2,79836,61,0,"45,55"
10405,22768,Bachelors ,Management,M,M,1,0,1,2,96939,96,0,"45,55"
10406,22769,Partial College,Professional,M,M,1,1,1,2,105915,92,0,"45,55"
10407,22770,Partial College,Professional,F,M,1,2,1,4,81430,65,0,"45,55"
10408,22771,Partial High School,Skilled Manual,M,M,0,2,1,2,47843,85,0,"45,55"
10409,22772,Partial High School,Skilled Manual,F,M,1,2,1,2,55235,53,0,"45,55"
10410,22773,Partial College,Professional,F,M,1,2,1,2,73440,61,1,"45,55"
10411,22774,Partial College,Professional,M,M,1,2,1,2,82638,89,0,"45,55"
10412,22775,Partial College,Professional,F,M,1,1,1,2,91529,63,0,"45,55"
10413,22776,Partial College,Professional,F,M,1,1,2,4,80001,68,0,"45,55"
10414,22777,High School,Professional,M,M,1,2,1,2,80383,92,0,"45,55"
10415,22778,Partial College,Professional,F,M,1,1,1,2,74473,53,1,"45,55"
10416,22780,Partial College,Professional,F,M,1,2,1,2,81328,61,1,"45,55"
10417,22781,Partial College,Professional,M,M,1,1,2,4,88105,102,0,"45,55"
10418,22782,Partial College,Professional,M,S,1,2,2,4,99960,98,1,"45,55"
10419,22783,Partial High School,Skilled Manual,M,M,1,2,1,2,85908,97,0,"45,55"
10420,22784,Partial High School,Skilled Manual,M,M,1,2,1,2,73258,82,0,"45,55"
10421,22785,Partial High School,Skilled Manual,M,M,1,3,1,2,92365,92,0,"45,55"
10422,22786,Partial High School,Skilled Manual,M,M,1,3,1,2,76178,93,0,"45,55"
